stop_id,stop_name,stop_lat,stop_lon,stop_code
1312,Kielecka 01,54.333946635364,18.592131655936,1312
1314,Przemyska 03,54.333442353819,18.596145366635,1314
1318,Łódzka 01,54.323112804701,18.602915084276,1318
1321,Niepołomicka 02,54.320368884938,18.595139523896,1321
1331,Płowce 02,54.356006851366,18.630212676517,1331
1332,Wyczółkowskiego 01,54.357124685644,18.619866534385,1332
1335,Wagnera 02,54.355929474127,18.612609318408,1335
1336,Otwarta 01,54.355984932762,18.603617457325,1336
1337,Otwarta 02,54.356089144054,18.602980335086,1337
1344,Park Naukowo - Technologiczny 02,54.354627310153,18.595477689936,1344
1351,Kręta 02,54.366973117531,18.61281524606,1351
1352,Kręta 01,54.366668725198,18.612879095105,1352
1354,Jarowa 01,54.364543314279,18.612232676792,1354
1360,Schuberta 01,54.357780737567,18.600342093535,1360
1363,Falista 02,54.367869809159,18.593241108839,1363
1365,Strzelnica 02,54.365518266849,18.588929478157,1365
1368,Strzelnica 01,54.365190637898,18.589179603859,1368
1369,Piecewska 02,54.358367295294,18.586931845052,1369
1372,Piecewska 01,54.358239369124,18.587277979818,1372
1376,Budapesztańska 03,54.355639984001,18.57868800827,1376
1383,Galeria Bałtycka 06,54.382181821664,18.596854421614,1383
1385,Chrzanowskiego 02,54.380130996194,18.586886877005,1385
1387,Srebrniki 02,54.378878385348,18.579106293949,1387
1396,Harfowa 01,54.37604416658,18.523173732382,1396
1406,Wrzeszczańska 02,54.390664176696,18.633498722198,1406
1408,Ikara 01,54.388979077939,18.482250867991,1408
1409,Radiowa 02,54.390027020552,18.475608849218,1409
1411,Agrarna 03,54.376027912137,18.507975543972,1411
1418,Kosmonautów 01,54.372233818227,18.474668525578,1418
1435,Dolne Młyny 02,54.366647924879,18.567725095822,1435
1436,Dolne Młyny 01,54.366484456626,18.568535331119,1436
1438,Potokowa - Matemblewska 01,54.36569149907,18.561762076573,1438
1441,Kilińskiego 02,54.385363945199,18.603168291317,1441
1442,Legionów 04,54.38742577273,18.611489082799,1442
1444,Ciołkowskiego 01,54.394207645262,18.617580804453,1444
1446,Korczaka 01,54.399245038224,18.60864502605,1446
1447,Zaspa - Szpital 01,54.40369680826,18.611914660214,1447
1449,Grudziądzka 05,54.396795307687,18.62206822495,1449
1455,Czerwony Dwór 05,54.412381518304,18.58887636723,1455
1472,Obrońców Wybrzeża 01,54.408858279629,18.594323057424,1472
1474,Przymorze Wielkie 01,54.410526460938,18.603164307514,1474
1488,Piastowska 05,54.416782545134,18.586876135101,1488
1501,Nowy Port Zajezdnia 01,54.397927563223,18.673246677534,1501
1506,Karwieńska 01,54.410727047373,18.548686062339,1506
1518,Niedziałkowskiego 01,54.43129232459,18.463202230856,1518
1523,Nowy Świat 02,54.418723761292,18.450382288792,1523
1525,Tysiąclecia 02,54.417372257553,18.592097857004,1525
1547,Koziorożca 02,54.420069416765,18.469044696565,1547
1550,Konkordii 01,54.424483992363,18.457085868196,1550
1507,Rynarzewo 02,54.421842560645,18.536953414317,1507
1508,Rynarzewo 01,54.421400463571,18.538197824954,1508
1509,Osowa Obwodnica 02,54.42887655073,18.496055948849,1509
1511,Sopocka 02,54.430100890971,18.476274791412,1511
1512,Sopocka 01,54.429813087033,18.478420406498,1512
1516,Barniewicka 01,54.434213975732,18.467478397112,1516
1520,Biwakowa 01,54.428152268793,18.460944671786,1520
1522,Osowa PKP 04,54.421369776168,18.453501701654,1522
1526,Tysiąclecia 01,54.417323755356,18.593272208182,1526
1529,Poznańska 02,54.414027497631,18.579932463523,1529
1533,Oliwa Pętla Tramwajowa 06,54.409298407957,18.567388633708,1533
1535,Sarnia 01,54.416114824075,18.558584100656,1535
1542,Brama Oliwska 03,54.362092146356,18.642100214503,1542
1549,Zeusa 02,54.422740616088,18.461818991543,1549
1551,Konkordii 02,54.424517635773,18.4569758596,1551
1559,Startowa 03,54.396870453049,18.598167890745,1559
1561,Karczemki Szkoła 01,54.352494963248,18.510739544494,1561
1562,Karczemki Szkoła 02,54.352677412748,18.51217522957,1562
1563,Maciejkowa 01,54.353882340286,18.505222578461,1563
1565,Św. Brata Alberta 01,54.356081111639,18.503734800187,1565
1566,Św. Brata Alberta 02,54.356128868744,18.503870430967,1566
1573,Myśliborska 02,54.441900490607,18.451240256331,1573
1574,Myśliborska 01,54.441702360863,18.452501931333,1574
1575,Siedleckiego 02,54.4295245486,18.469355991952,1575
1576,Siedleckiego 01,54.429873155025,18.469689150696,1576
1580,al. Płażyńskiego 06,54.401262400234,18.622025420265,1580
1593,Jaśkowa Dolina 04,54.377588254422,18.608179795343,1593
1595,Teatr Miniatura / Radio Gdańsk 04,54.375168273251,18.61763673612,1595
1600,Uniwersytet Medyczny 03,54.367666037836,18.632928183757,1600
1608,Zajezdnia 03,54.388531841295,18.581710987507,1608
1613,Kołobrzeska 03,54.40472384913,18.59031205244,1613
1616,Żwirki i Wigury 03,54.392171966113,18.606021769575,1616
1617,Kościuszki 04,54.387987433691,18.622177263219,1617
1619,Obrońców Westerplatte 04,54.408244799058,18.562843064807,1619
1627,Zamenhofa 04,54.386814935374,18.584861811748,1627
1639,Jednorożca 02,54.423603750692,18.478555155925,1639
1640,Marynarki Polskiej 05,54.397879740623,18.666578158461,1640
1644,Polsat Plus Arena Gdańsk 03,54.38701439566,18.648680561357,1644
1653,Drzewieckiego 02,54.394983640084,18.613175894217,1653
1654,Mickiewicza 05,54.383661277154,18.622073227019,1654
1656,Świbnieńska II 01,54.326192071728,18.932464100829,1656
1657,Świbnieńska II 02,54.325873502104,18.932234017622,1657
1658,Bysewo 01,54.373736135576,18.462288132865,1658
1660,Dworkowa 01,54.34445016735,18.681316547527,1660
1667,Górskiego 02,54.418765796138,18.565209174582,1667
1687,Przywidzka 02,54.324337660825,18.547584200777,1687
1691,Kliniczna 03,54.375606502719,18.626188488479,1691
1703,Kokoszki 01,54.353978054113,18.490333516078,1703
1710,Modra III 01,54.326364359106,18.687486794066,1710
1732,Terminal - Cargo 01,54.382375957317,18.476017043218,1732
1734,Platynowa 02,54.326728009408,18.609318405441,1734
1741,Beniowskiego 02,54.409400563555,18.576937816578,1741
1743,Świętokrzyska 01,54.324456695502,18.605851332462,1743
1745,Góralska 01,54.375636644613,18.564098306795,1745
1748,Kopeckiego 02,54.337160461098,18.613158980052,1748
1749,Radiowa 01,54.389838179673,18.476036373887,1749
1753,Sikorskiego 05,54.338219151146,18.61714383688,1753
1758,Falowa 01,54.343074508282,18.836132639995,1758
1759,Falowa 02,54.343025623164,18.835412072009,1759
1761,Gospody 01,54.419847681254,18.582811276731,1761
1769,Olszyńska 02,54.333611885081,18.656837114395,1769
1785,Keplera 02,54.416450247772,18.467942115404,1785
1790,Wieżycka 01,54.318049955837,18.587063307706,1790
1798,Łapińska 01,54.339418687128,18.50225248486,1798
1800,Liliowa 01,54.315274014457,18.591208295631,1800
1820,Norblina 01,54.388074971135,18.571494438622,1820
1835,Żuraw 01,54.351040872461,18.657184027583,1835
1836,Katarzynki 01,54.354255480929,18.653753619422,1836
1837,Heweliusza 01,54.356331041728,18.652311630854,1837
1838,Miedza 02,54.335229686105,18.661913961246,1838
1844,Sąsiedzka 01,54.369421364285,18.503248631822,1844
1847,Suchanino 02,54.354792967716,18.60742689027,1847
1851,Zacna 02,54.350713969085,18.56041781672,1851
1853,Staw Wróbla 02,54.350216448256,18.554937847269,1853
1859,Knyszyńska 01,54.313921820265,18.603203585406,1859
1861,Osiedle Jary 02,54.335492785357,18.601148530606,1861
1865,Płocka 06,54.329015524342,18.600018323481,1865
1866,Płocka 05,54.328869405831,18.599903784457,1866
1869,Miedza 01,54.335529002411,18.66205080721,1869
1870,Zagony 01,54.336335071852,18.658651344362,1870
1884,Marsa 01,54.420891577619,18.478690897305,1884
1894,Bażyńskiego 05,54.398994630583,18.568661209319,1894
1896,Bora-Komorowskiego 05,54.406889477424,18.589815161907,1896
1901,Hokejowa 02,54.310524330364,18.588810649138,1901
1902,Hokejowa 01,54.309921856269,18.588353906233,1902
1906,Telewizyjna 01,54.398819713857,18.485099309109,1906
1908,Zakład Utylizacyjny 01,54.322902320435,18.540672010759,1908
1920,Centrum Medycyny Inwazyjnej 01,54.366270179295,18.619553004572,1920
1924,Cmentarz Srebrzysko 01,54.377970105445,18.580884548108,1924
1925,Cmentarz Srebrzysko 02,54.378148591559,18.579026058371,1925
1931,Szczęśliwa 01,54.34913388882,18.528286507638,1931
1936,Przegalińska - Schronisko 01,54.313899804804,18.911371487152,1936
1939,Dulkowa 02,54.315790850434,18.901204729761,1939
1941,Komary 02,54.315716851025,18.893351621273,1941
1943,Sobieszewska Pastwa 2 02,54.312543799256,18.873388734483,1943
1945,Marynarska 02,54.315374513107,18.86926046674,1945
1950,Wieniecka 01,54.324365574014,18.854647084057,1950
1951,Wieniecka 02,54.32470974163,18.85327581575,1951
1952,Sobieszewko 01,54.328525834751,18.843956403058,1952
1957,Osiedle Świętokrzyskie 01,54.313706812021,18.571342077321,1957
1959,Elfów 01,54.315643895446,18.56976716443,1959
1965,Czermińskiego 02,54.322625514917,18.554468351408,1965
1971,Jabłoniowa Osiedle 02,54.331726981569,18.563526796144,1971
1985,Jeleniogórska 02,54.328853921102,18.582923588007,1985
1994,Żaglowa - AmberExpo 03,54.384142255153,18.641544307985,1994
1997,al. Płażyńskiego 04,54.40108527191,18.623530282578,1997
1998,al. Płażyńskiego 03,54.403139433126,18.621932189161,1998
2005,Brama Oliwska 01,54.362118147645,18.641590732821,2005
2006,Brama Oliwska 02,54.361922095845,18.641678937666,2006
2020,Jaśkowa Dolina 02,54.378224070016,18.606695229114,2020
2028,Zamenhofa 02,54.386902830459,18.585210921036,2028
2029,Zamenhofa 01,54.386914323969,18.584886779062,2029
2034,Strzyża PKM 02,54.391112886107,18.577723343256,2034
2036,Uniwersytet Gdański 02,54.395719099722,18.571628182397,2036
2045,Oliwa 01,54.409958835644,18.567149164917,2045
2050,Subisława 02,54.416773532688,18.573419888707,2050
2052,Pomorska - Osiedle 02,54.418265811216,18.577894535381,2052
2057,Helska 01,54.421586558586,18.588397476701,2057
2061,Plac Solidarności 01,54.360637117356,18.647694326707,2061
2063,Stocznia SKM 01,54.36420906631,18.643241246816,2063
2064,Stocznia SKM 02,54.364576002553,18.642696811946,2064
2065,Stocznia Północna 01,54.371945034387,18.633836750637,2065
2076,Mickiewicza 02,54.38290092806,18.621809171078,2076
2080,Legionów 02,54.386970244401,18.610729991159,2080
2085,Jana Pawła II 01,54.394636898493,18.601579909985,2085
2087,Startowa 01,54.397028811094,18.597542357952,2087
2088,Startowa 02,54.396704536071,18.597961892787,2088
2090,Zaspa 02,54.399213806011,18.594856921155,2090
2093,Bora-Komorowskiego 01,54.407911959062,18.589246604088,2093
2095,Czerwony Dwór 01,54.411860531394,18.587997613179,2095
2097,Piastowska 01,54.415572491444,18.587055139466,2097
2099,Pomorska 01,54.419543184306,18.58421659173,2099
2102,Brama Wyżynna 01,54.350494061536,18.646181016647,2102
2105,Żabi Kruk 01,54.346510101911,18.651640649139,2105
2121,Sucharskiego 02,54.359763517209,18.690890031169,2121
2124,Kaczeńce 02,54.362993820905,18.698575004235,2124
2132,Nowe Ogrody 02 ,54.352159889498,18.642176712471,2132
2133,Urząd Miejski 01,54.351459166648,18.642201459514,2133
2136,Dworzec PKS 02,54.356677412687,18.643333943396,2136
2139,Powstańców Warszawskich 02,54.351137114612,18.63631030385,2139
2140,Powstańców Warszawskich 01,54.351079978917,18.636605986588,2140
2166,Marynarki Polskiej 02,54.398366194302,18.666165356248,2166
2172,Kościuszki 01,54.387991071224,18.622361894228,2172
2173,Kościuszki 02,54.388144633623,18.622399222849,2173
2176,Grudziądzka 01,54.396161092567,18.62227439462,2176
2183,Sternicza 01,54.40463619465,18.634512302166,2183
2188,Mazurska 01,54.408481220367,18.63208709879,2188
2189,Brzeźno Dom Zdrojowy 03,54.407126222665,18.638637649933,2189
2198,Rybołowców 02,54.402678063288,18.665535216271,2198
2214,Odrzańska 01,54.345382405929,18.626177209829,2214
2215,Chałubińskiego 02,54.341618739764,18.617670265603,2215
2216,Chałubińskiego 01,54.341773214693,18.617753645585,2216
2217,Sikorskiego 02,54.33851464223,18.618449845101,2217
2218,Sikorskiego 01,54.338704428378,18.618500410103,2218
2224,Cebertowicza 01,54.338391934738,18.60544129851,2224
2229,Płocka 02,54.328911160824,18.598840033725,2229
5225,Pruszcz Gdański Radunica 02,54.278731977943,18.639490817115,5225
5604,Pruszcz Gdański Chopina 01,54.262794447622,18.636363049347,5604
5815,Pruszcz Gdański Emilii Plater 01,54.260079220303,18.660304242247,5815
5818,Pruszcz Gdański Reymonta 02,54.259589325872,18.666566266288,5818
5830,Pruszcz Gdański Niemcewicza 02,54.261352792159,18.652753707561,5830
5831,Pruszcz Gdański Rondo Kociewskie 01,54.24121733654,18.615771361498,5831
5832,Pruszcz Gdański Waląga 01,54.261734127941,18.63868109965,5832
5835,Pruszcz Gdański Żwirki i Wigury 01,54.258806738605,18.650349446491,5835
7428,Rębiechowo Piaskowa 02,54.386471649393,18.423932717125,7428
7983,Banino Pszenna 02,54.393386367404,18.382210405237,7983
7990,Małkowo 02,54.370871953946,18.363102711755,7990
7993,Żukowo Słoneczna 01,54.359631534675,18.364638997141,7993
8100,Gdynia Karwiny Nowowiczlińska 01,54.473346512794,18.476868981297,8100
8229,Gdynia Paprykowa 02,54.467839559503,18.465462728725,8229
8230,Gdynia Szafranowa 02,54.46536460241,18.460198747546,8230
8231,Gdynia Leśna Polana 02,54.462236132103,18.453371039434,8231
8246,Gdynia Paprykowa 01,54.468308602553,18.466822801584,8246
8250,Chwaszczyno Wiejska 01,54.446040930429,18.423092855103,8250
8339,Gdynia Karwiny PKM 05,54.467923800914,18.50927463886,8339
9070,Sopot Chopina 90,54.442468891719,18.570404120749,9070
9166,Marynarki Polskiej 91,54.398508681726,18.666095634851,9166
14433,Dwór Ferberów 01,54.30569266792,18.630322831255,1242
14449,Meczet 01,54.390621667498,18.572514724697,1819
14450,Meczet 02,54.390113557085,18.573176313987,1818
14460,Zajezdnia NOWY PORT T2,54.397108531207,18.673662810791,692
14476,Sopot 3 Maja 02,54.43381246755,18.561525343894,4044
14480,Sopot Smolna 01,54.427672062538,18.562846095844,4039
14484,Sopot Sikorskiego 04,54.442336552784,18.556715378707,4047
14486,Sopot Okrężna 02,54.447064311301,18.551343221598,4051
14487,Sopot Hotel "Marina" 01,54.429577222407,18.587881741038,4057
14502,Sopot Malczewskiego 02,54.449544434882,18.55528325904,4076
14504,Sopot Wybickiego 01,54.437317303544,18.55746150938,4078
14505,Sopot Kochanowskiego 01,54.434201094895,18.558957781238,4079
14506,Sopot Młyńska 02,54.454707100375,18.559850960119,4074
14507,Sopot Plac Kusocińskiego 02,54.452804148754,18.563111510907,4073
14508,Sopot Korty Tenisowe 02,54.45019661268,18.564870860431,4072
14511,Sopot Grunwaldzka 01,54.439245385684,18.57372585393,4069
14513,Sopot Bohaterów Monte Cassino 01,54.442197001202,18.560039859185,4005
14514,Sopot Goyki 01,54.447024590313,18.559151083582,4007
14522,Focha 02,54.358675432436,18.623286328709,1881
14528,Źródlana 01,54.341903282504,18.553292790725,1258
14531,Pruszcz Gdański Wysockiego 02,54.263527589037,18.674974271196,5866
14534,Jasieńska 03,54.349741321802,18.549687510728,1871
14541,Kolumba 02,54.360414583432,18.577391111155,2267
14548,Gronostajowa 02,54.345130553923,18.547530674127,1876
14550,Biblioteka Główna UG 02,54.397277949956,18.577175065175,1679
14555,Osowa PKP 01,54.420955562254,18.452617823425,363
14556,Siedlce 04,54.348017342831,18.607112810546,362
14557,Siedlce 05,54.348503763146,18.607161480924,162
14564,Port Lotniczy 09,54.383086936326,18.467471396652,302
14573,Pruszcz Gdański Cyprysowa 02,54.261505397458,18.625211453656,5856
14575,Pruszcz Gdański Cicha (Cmentarz) 01,54.262476210431,18.625662396767,5857
14576,Pruszcz Gdański Cicha (Cmentarz) 02,54.262599207516,18.625517116042,5858
14582,Banino Borowiecka 01,54.39303408689,18.402938789811,7980
14585,Jaworzniaków 02,54.317809777825,18.568839827489,395
14588,Pruszcz Gdański Słowackiego 01,54.262470541319,18.660767673682,5893
14598,Pruszcz Gdański 49 Baza Lotnicza 01,54.255974105783,18.657696258407,5810
14601,Pruszcz Gdański Aeroklub Gdański 01,54.255016598456,18.672305806535,5805
14602,Ku Ujściu 05,54.378913954768,18.677895374672,1986
14611,Kowale Osiedle Olimp 03,54.309372886768,18.566846756475,6019
14612,Kowale Plac Afrodyty 01,54.308351410589,18.567014658248,6020
14617,Kowale Kasztelańska 01,54.30589757296,18.553708104759,6026
14619,Kowale Szlachecka 02,54.30324783426,18.546302268047,6027
14622,Bogatka II 01,54.32266146932,18.776444636384,5112
14625,Bogatka I 02,54.328239792645,18.783541642825,5115
14635,Przejazdowo Łąkowa 02,54.322052531462,18.750395910448,5109
14640,Wiślinka Pocztowa 01,54.3385329937,18.80172588572,5124
14644,Wiślinka Piaskowa 02,54.33934547654,18.823728632998,5119
14645,Wiślinka Piaskowa 01,54.338682659267,18.823363663817,5118
14648,Wiślinka Szkolna 01 ,54.330393935466,18.800052951195,5116
14649,Wiślinka Szkolna 02 ,54.330590328986,18.801949752056,5117
14652,Jagiełły 02,54.304386403963,18.611505477291,1966
14653,Jana z Kolna 01,54.36165594251,18.645542568934,305
14664,Stogi Plaża 02,54.372588993115,18.728632730741,287
14666,Pruszcz Gdański Rondo Bursztynowe 02,54.26808205057,18.624096004771,5706
14680,Sulmin Trakt Konny 19,54.31597253443,18.481515362064,7907
14682,Sulmin 16,54.313950206152,18.471229184003,7910
14694,Nad Stawem 02,54.383443294776,18.606499237833,1972
14696,Nad Stawem 01,54.383609328124,18.60625854411,1973
14723,Otomin Dziewicza 01,54.326323665186,18.528609273799,6001
14725,Otomin Sarnia 01,54.324681094183,18.517357269249,6004
14804,Zajezdnia WRZESZCZ T1,54.389925687838,18.57904105677,291
14811,Pruszcz Gdański Rondo Bursztynowe 01,54.269001027448,18.622829763717,5705
14816,Królewskie Wzgórze 02,54.349674554349,18.57396044432,2260
14817,Łabędzia 02,54.347096914796,18.572296521877,2258
14819,Stolema 01,54.341525116497,18.570609431535,2257
14844,Ugory eMOCja 03,54.362903568976,18.704691379974,3126
14846,Pokładowa 92,54.394679668757,18.688081426229,9078
14851,Ujeścisko 51,54.331162299012,18.57342029845,398
14855,Kłosowa 01,54.361490754172,18.717885201791,3101
14869,Port Lotniczy 04,54.382885917295,18.46774561529,104
14876,Pruszcz Gdański Paderewskiego 02,54.257067028708,18.663054399106,5886
14877,Pruszcz Gdański Paderewskiego 01,54.256947851384,18.663398937541,5885
14882,Pruszcz Gdański Kasprowicza (rondo) 01,54.264533313278,18.665150488806,5863
14891,Traugutta 04,54.368057797931,18.629072050499,3015
14898,Kolbudzka 02,54.33762725042,18.513884514958,3815
14905,Gdynia Rdestowa - Kolonia 04,54.460287019763,18.44961887548,9232
14920,Długie Ogrody 02,54.347291623946,18.663183300404,1034
14930,Podleckiego 02,54.307888425628,18.590517540471,3122
14934,Pruszcz Gdański Nałkowskiej 91,54.25645053234,18.668355759031,9887
14941,Gdynia Bielińskiego 01,54.457355930652,18.444925275371,8210
14956,Kampinoska 02,54.315959667202,18.604868767495,3023
14959,Kokoszki 03,54.354622030086,18.48887823448,3703
14960,Głęboka 01,54.352171954551,18.671493806918,7003
14966,Zimna 02,54.360697635292,18.710186554729,7010
14969,Stogi 02,54.361349684387,18.714706645096,7012
14971,Nowosądecka 01,54.328391309347,18.575552323654,3983
14973,Lawendowe Wzgórze 05,54.328701701501,18.571319543135,3985
14974,Lawendowe Wzgórze 04,54.328863645222,18.570879313888,3986
1510,Osowa Obwodnica 01,54.428716886508,18.495726466906,1510
1519,Biwakowa 02,54.427033577669,18.459903726954,1519
1521,Osowa PKP 02,54.420752394679,18.451936692465,1521
1527,Piastowska 04,54.416134293656,18.5859277241,1527
1528,Piastowska 03,54.416121346402,18.587978565268,1528
1534,Oliwa Pętla Tramwajowa 08,54.410079827641,18.565569980205,1534
1538,Bobrowa 02,54.41833032344,18.559670161954,1538
1540,Czyżewskiego 01,54.422134931013,18.561987739997,1540
1541,Brama Oliwska 04,54.362596316904,18.639839212219,1541
1546,Koziorożca 01,54.41967979817,18.471473596739,1546
1548,Zeusa 01,54.422238313306,18.462728811134,1548
1554,Jelitkowo Kapliczna 02,54.421541679502,18.601488417889,1554
1560,Startowa 04,54.396628719214,18.597766036287,1560
1564,Maciejkowa 02,54.353921434702,18.505374119933,1564
1578,Sołdka 01,54.426200936751,18.47249039355,1578
1579,Krzemowa 01,54.324616506492,18.618007447363,1579
1582,Bratki 02,54.334741545286,18.670602503593,1582
1594,Jaśkowa Dolina 03,54.378572135049,18.606567171912,1594
1607,Zajezdnia 04,54.388759482365,18.580958208673,1607
1609,Wyspiańskiego 04,54.376411928699,18.623262366614,1609
1611,Mjr Słabego 02,54.372384957477,18.522285440851,1611
1614,Kołobrzeska 04,54.402466361788,18.592062401921,1614
1626,Uniwersytet Gdański 03,54.395303573672,18.572423054864,1626
1629,Wojska Polskiego 04,54.386443917829,18.591938179753,1629
1635,Emaus 02,54.34715335738,18.602084914274,1635
1636,Galeria Bałtycka 03,54.383343441691,18.597402597463,1636
1638,Jednorożca 01,54.424149539473,18.47886081802,1638
1642,Śnieżna 03,54.392220186161,18.65796462912,1642
1643,Śnieżna 04,54.391903543457,18.656935145537,1643
1648,Stocznia Północna 03,54.371414093583,18.63426761973,1648
1649,Stocznia Północna 04,54.371644482139,18.633638477818,1649
1651,Korczaka 02,54.398648620379,18.609850704831,1651
1655,Mickiewicza 04,54.382600053715,18.621595552412,1655
1670,Pólnicy 01,54.339562984465,18.561140004174,1670
1681,Boguckiego 02,54.337921142885,18.904738526234,1681
1685,Szadółki 02,54.328331326969,18.551668639266,1685
1686,Przywidzka 01,54.325245180713,18.549329671754,1686
1692,Sucharskiego 04,54.359629698935,18.690943717613,1692
1693,Stokrotki 02,54.332525662366,18.666189963191,1693
1696,Botaniczna 01,54.364925266457,18.459275323319,1696
1707,Łanowa IV 01,54.319075368256,18.681022076339,1707
1709,Modra II 01,54.321140195356,18.693531398307,1709
1714,Bursztynowa 02,54.425910162176,18.59287674388,1714
1715,Bursztynowa 01,54.426623670709,18.592141090732,1715
1716,Oliwa PKP 01,54.411164308424,18.572996097274,1716
1719,Życzliwa 02,54.345876089777,18.533390875106,1719
1722,Gostyńska Szpital 01,54.347921211857,18.510846839922,1722
1727,SDO "Złota Jesień" 01,54.386967060957,18.598792750024,1727
1731,Terminal - Cargo 02,54.382669034166,18.475845030934,1731
1733,Firoga 02,54.380970749814,18.48234085221,1733
1739,Kilińskiego 01,54.386080900557,18.604867008013,1739
1746,Góralska 02,54.37563043438,18.563790694022,1746
1752,Zaspa SKM 01,54.38957754784,18.594450331909,1752
1754,Rozstaje 05,54.388863936614,18.607847235012,1754
1763,Sobieszewska 02,54.346922468476,18.81620380542,1763
1766,Oriona 01,54.417349401383,18.456402443793,1766
1778,Oliwa Pętla Tramwajowa 05,54.40909811758,18.568602597989,1778
1779,Oliwa Pętla Tramwajowa 04,54.409088505206,18.568125408536,1779
1786,Keplera 01,54.416718046738,18.466137483565,1786
1787,Wodnika 02,54.416071662198,18.478632324164,1787
1791,Przymorze SKM 02,54.401941834041,18.578425521089,1791
1792,Przymorze SKM 01,54.401713337883,18.578238674533,1792
1796,Wojska Polskiego 03,54.387809314342,18.590533495787,1796
1799,Liliowa 02,54.31548491996,18.590965323608,1799
1805,Lubowidzka 02,54.327983643917,18.538123017621,1805
1807,Potęgowska 02,54.331646236164,18.546241522794,1807
1825,Reymonta 01,54.382980444735,18.585071658095,1825
1834,Targ Chlebowy 01,54.350437868124,18.652986296159,1834
1848,Wołkowyska 01,54.350719312414,18.570036062162,1848
1856,Szmaragdowa 01,54.314741141977,18.599650187741,1856
1860,Srebrna 03,54.312187318625,18.596908361402,1860
1862,Osiedle Jary 01,54.335278992506,18.601699415116,1862
1863,Rogalińska 02,54.331073863775,18.600452165894,1863
1867,Smoluchowskiego 02,54.367098437674,18.623261612538,1867
1868,Smoluchowskiego 01,54.367086443957,18.624478558853,1868
1885,Owczarnia 02,54.414129800091,18.480354587916,1885
1898,Kontenerowa 01,54.380498439849,18.696779206815,1898
1900,Terminal DCT 01,54.383070863014,18.706291743665,1900
1905,Telewizyjna 02,54.398147917804,18.485217465417,1905
1913,Centrum Onkologii 04,54.370107219991,18.627229495365,1913
1915,Uniwersyteckie Centrum Kliniczne 02,54.366671757577,18.62670405315,1915
1922,Zabytkowa 01,54.379779733457,18.59000299051,1922
1926,Trawki 01,54.37750198991,18.574582816661,1926
1933,Porębskiego 01,54.317649283368,18.582319811983,1933
1937,Przegalińska - Schronisko 02,54.313770137227,18.911670176115,1937
1938,Dulkowa 01,54.315701782866,18.902285547461,1938
1940,Komary 01,54.315710157074,18.893997734361,1940
1944,Marynarska 01,54.315499707423,18.869223244688,1944
1954,Sobieszewko Ośrodek 01,54.335117550073,18.840073334182,1954
1956,Osiedle Świętokrzyskie 02,54.313764718007,18.571092651636,1956
1958,Osiedle Świętokrzyskie 03,54.314107806693,18.569826978792,1958
1969,Leszczynowa 02,54.330910285288,18.556929942797,1969
1970,Jabłoniowa Osiedle 01,54.331636279021,18.563932107876,1970
1983,Piotrkowska 04,54.331464820302,18.584908550112,1983
1984,Jeleniogórska 01,54.328648983342,18.582566458582,1984
1989,Węzeł Harfa 01,54.391978902295,18.638660691198,1989
1999,al. Płażyńskiego 05,54.402774038641,18.623463420057,1999
2010,Uniwersytet Medyczny 02,54.36673644241,18.633659069185,2010
2018,Miszewskiego 02,54.375709412011,18.615449547741,2018
2022,Klonowa 02,54.379790560381,18.603185158383,2022
2024,Galeria Bałtycka 02,54.382138978249,18.598766692583,2024
2026,Wojska Polskiego 02,54.387024657151,18.590856743888,2026
2033,Strzyża PKM 01,54.391158400201,18.577751470582,2033
2038,Bażyńskiego 02,54.399316010428,18.568102916522,2038
2041,Derdowskiego 01,54.40512815591,18.563875521492,2041
2044,Obrońców Westerplatte 02,54.408336455378,18.56293009437,2044
2046,Oliwa 02,54.410035264727,18.566034979296,2046
2058,Helska 02,54.42159123172,18.588181375609,2058
2062,Plac Solidarności 02,54.360361141863,18.647833246516,2062
2077,Plac Komorowskiego 01,54.383647198263,18.614527141096,2077
2078,Plac Komorowskiego 02,54.383503829605,18.614550861145,2078
2081,Bajana 01,54.38982796064,18.608407300434,2081
2083,Żwirki i Wigury 01,54.392104531348,18.605794621563,2083
2098,Piastowska 02,54.416436714765,18.586665243985,2098
2101,Brama Wyżynna 02,54.350491062016,18.646027294931,2101
2103,Okopowa 02,54.347499904902,18.646613804387,2103
2106,Żabi Kruk 02,54.346599900341,18.651635527184,2106
2109,Akademia Muzyczna 02,54.344611588306,18.664520208216,2109
2110,Akademia Muzyczna 01,54.344633171239,18.664242016793,2110
2114,Brama Żuławska 02,54.347743128788,18.669328350822,2114
2137,Hucisko 02,54.351895769271,18.645223642998,2137
2141,Paska 02,54.35006877721,18.629969734974,2141
2143,Ciasna 02,54.349158922308,18.624389782008,2143
2154,Węzeł Kliniczna 02,54.376492453147,18.630556898183,2154
2158,Żaglowa - AmberExpo 01,54.382399869484,18.638409980618,2158
2160,Mostostal 01,54.385694485744,18.644612778229,2160
2165,Marynarki Polskiej 01,54.398396109511,18.666317729218,2165
1552,Archikatedra Oliwska 01,54.410779766403,18.557051770473,1552
1571,Iławska 02,54.439562177037,18.458449464203,1571
1577,Sołdka 02,54.426229806474,18.472581126038,1577
1591,Plac Wolności 01,54.399084403914,18.669837760714,1591
1596,Teatr Miniatura / Radio Gdańsk 03,54.375860212196,18.616256947362,1596
